code,county,totalpop,income,incomepercap,crime_rate_per_100000
Utah,Piute,1865,35980,17493,0
Utah,Rich,2292,50781,19168,218.5314685
Utah,Salt Lake,1078958,62117,27314,321.9350184
Utah,San Juan,15152,41484,15654,126.8950778
Utah,Sanpete,28261,50323,16965,81.45341219
Utah,Sevier,20871,46291,19261,182.2367159
Utah,Summit,38521,91773,47733,158.4991945
Utah,Tooele,60893,63552,22643,238.6359896
Utah,Uintah,35721,66815,24720,253.1289551
Utah,Utah,551957,62180,21335,71.39090871
Utah,Wasatch,26661,66486,26397,41.60835193
Utah,Washington,148244,50774,22459,168.4709066
Utah,Wayne,2722,40645,20121,36.40334911
Utah,Weber,238682,56581,23545,206.2728755
Vermont,Addison,36943,59688,29561,59.79723302
Vermont,Bennington,36589,49573,29296,155.4870564
Vermont,Caledonia,31012,45323,23919,144.4298232
Vermont,Chittenden,159711,65350,33977,146.6946682
Vermont,Essex,6207,36599,21338,0
Vermont,Franklin,48418,58199,28394,190.4998551
Vermont,Grand Isle,6952,62608,35214,42.93688278
Vermont,Lamoille,25027,50939,27390,79.78617306
Vermont,Orange,28929,53869,27755,58.79301401
Vermont,Orleans,27146,42831,23213,139.8652876
Vermont,Rutland,60530,49372,27219,176.5035796
Vermont,Washington,59132,58788,30598,129.8066387
Vermont,Windham,43858,51045,28473,232.5740475
Vermont,Windsor,56150,52965,32474,112.3655626
Virginia,Accomack,33115,39412,23231,190.0567153
Virginia,Albemarle,103108,68449,37474,103.8834951
Virginia,Alleghany,16066,45007,24118,105.1915104
Virginia,Amelia,12777,56850,24868,204.0015692
Virginia,Amherst,32148,47558,23469,46.61570017
Virginia,Appomattox,15208,48823,23941,32.77613897
Virginia,Arlington,223945,105763,63579,135.6122113
Virginia,Augusta,74053,54558,27000,117.7075441
Virginia,Bath,4583,43646,32166,43.32755633
Virginia,Bedford,76463,56316,28524,55.85392052
Virginia,Bland,6662,45294,20169,14.84780995
Virginia,Botetourt,33155,60454,31160,87.87346221
Virginia,Brunswick,16930,36919,18245,58.91710364
Virginia,Buchanan,23486,29679,17883,161.03742
Virginia,Buckingham,17068,40331,18204,157.5630252
Virginia,Campbell,55012,47699,24192,117.6790079
Virginia,Caroline,29349,59227,26761,122.8752816
Virginia,Carroll,29856,35000,21145,87.00599003
Virginia,Charles City,7118,49563,29018,84.15147265
Virginia,Charlotte,12313,35079,18719,170.6623324
Virginia,Chesterfield,328176,72609,33220,126.0126013
Virginia,Clarke,14299,71295,37558,118.4834123
Virginia,Craig,5212,44330,22456,115.1631478
Virginia,Culpeper,48424,66697,28104,148.4352451
Virginia,Cumberland,9859,39301,22860,193.06981
Virginia,Dickenson,15463,33624,20275,83.94679065
Virginia,Dinwiddie,28110,51397,23395,207.8555046
Virginia,Essex,11151,42760,23448,267.1653754
Virginia,Fairfax,1128722,112552,51025,79.75779097
Virginia,Fauquier,67463,91609,41255,81.83671344
Virginia,Floyd,15523,48005,23885,57.95981453
Virginia,Fluvanna,26014,63938,28669,65.44250683
Virginia,Franklin,56315,46870,25219,108.2808201
Virginia,Frederick,81340,69098,30769,109.445517
Virginia,Giles,16907,46390,25241,88.62629247
Virginia,Gloucester,37001,61121,29867,95.0209046
Virginia,Goochland,21721,79330,46366,73.98501803
Virginia,Grayson,15573,29942,19742,105.5339358
Virginia,Greene,18938,61550,28209,101.0423314
Virginia,Greensville,11760,38012,14450,143.025408
Virginia,Halifax,35506,35240,19782,169.4867377
Virginia,Hanover,101340,78645,34701,111.5168262
Virginia,Henrico,318864,61934,33634,177.0183704
Virginia,Henry,52580,35293,20159,357.2989718
Virginia,Highland,2244,43914,26809,45.14672686
Virginia,Isle of Wight,35740,65741,31460,137.4242764
Virginia,James City,70673,75710,39802,99.26825118
Virginia,King and Queen,7106,48292,25498,98.17671809
Virginia,King George,24933,81688,34529,92.27312846
Virginia,King William,16097,62031,28300,86.97272784
Virginia,Lancaster,11129,50374,31062,71.76175099
Virginia,Lee,25206,31086,17899,138.9716101
Virginia,Loudoun,351129,123453,47495,84.36308729
Virginia,Louisa,33986,57829,28323,120.7836206
Virginia,Lunenburg,12558,39506,18428,199.5689311
Virginia,Madison,13147,47736,25349,83.33333333
Virginia,Mathews,8880,63845,32397,89.91794987
Virginia,Mecklenburg,31555,37356,20618,184.560555
Virginia,Middlesex,10717,54654,30297,65.04367218
Virginia,Montgomery,96467,46663,25368,121.6127725
Virginia,Nelson,14858,47118,27528,101.4267361
Virginia,New Kent,19560,73041,33689,112.7800277
Virginia,Northampton,12184,35055,22490,164.9484536
Virginia,Northumberland,12304,51885,31280,90.16393443
Virginia,Nottoway,15711,36284,18917,164.8386483
Virginia,Orange,34596,65166,29748,89.36550492
Virginia,Page,23843,43895,22241,125.9392973
Virginia,Patrick,18264,33982,19311,119.7735192
Virginia,Pittsylvania,62794,41824,21667,49.65879601
Virginia,Powhatan,28207,77896,32110,53.08043455
Virginia,Prince Edward,23022,41697,17901,127.1818262
Virginia,Prince George,37380,61857,24785,85.89912222
Virginia,Prince William,437271,98657,37215,146.8375211
Virginia,Pulaski,34528,47495,25556,208.6533167
Virginia,Rappahannock,7431,57210,36567,80.23535705
Virginia,Richmond,8989,47288,19407,11.16944041
Virginia,Roanoke,93633,60519,31370,159.3173945
Virginia,Rockbridge,22444,48901,26767,89.6579549
Virginia,Rockingham,77785,53744,26472,75.89302942
Virginia,Russell,28245,35045,20053,219.360317
Virginia,Scott,22570,37240,21295,97.17314488
Virginia,Shenandoah,42724,49406,25253,117.1399119
Virginia,Smyth,31734,37983,21927,145.3304688
Virginia,Southampton,18410,48962,23259,148.940865
Virginia,Spotsylvania,127691,78125,32105,208.0912146
Virginia,Stafford,137145,97144,37198,142.5563646
Virginia,Surry,6823,53673,24660,339.985218
Virginia,Sussex,11864,39194,15143,194.7502117
Virginia,Tazewell,43870,37664,22721,167.7890393
Virginia,Warren,38481,61454,29522,95.60970568
Virginia,Washington,54759,43310,25351,120.2032528
Virginia,Westmoreland,17557,47911,25992,107.8809902
Virginia,Wise,40530,37407,20321,172.4605189
Virginia,Wythe,29190,41360,23770,102.2355507
Virginia,York,66471,81749,35876,123.7380978
Virginia,Alexandria city,149315,89134,54861,164.5488005
Virginia,Bristol city,17524,35368,20777,346.0008073
Virginia,Buena Vista city,6666,29097,15707,74.8502994
Virginia,Charlottesville city,45084,49775,30378,446.4587702
Virginia,Chesapeake city,230601,68620,29703,365.1803566
Virginia,Colonial Heights city,17515,50304,27572,232.5053873
Virginia,Covington city,5736,34746,20055,223.4444826
Virginia,Danville city,42450,32315,20933,314.6339758
Virginia,Emporia city,5672,28601,20417,572.6556908
Virginia,Fairfax city,23402,105297,45545,87.59854837
Virginia,Falls Church city,13308,120522,65600,88.83624519
Virginia,Franklin city,8457,32399,21621,393.6096319
Virginia,Fredericksburg city,27395,51762,29090,398.1231338
Virginia,Galax city,6876,30604,21515,511.7270789
Virginia,Hampton city,137081,49190,25029,251.6477809
Virginia,Harrisonburg city,51388,38750,18324,217.9200311
Virginia,Hopewell city,22279,39064,20700,415.1062582
Virginia,Lexington city,7071,34017,14792,13.94700139
Virginia,Lynchburg city,78158,39589,21650,344.8099059
Virginia,Manassas city,40743,72890,29424,330.8955761
Virginia,Manassas Park city,15625,73528,28164,130.0390117
Virginia,Martinsville city,13624,29587,21899,283.5332606
Virginia,Newport News city,181323,50077,25369,416.9871443
Virginia,Norfolk city,245452,44480,24657,558.2211677
Virginia,Norton city,4007,27731,19647,99.57679861
Virginia,Petersburg city,32123,31798,19149,559.3459955
Virginia,Poquoson city,12077,83735,38428,107.4025116
Virginia,Portsmouth city,96135,45676,23075,481.2639676
Virginia,Radford city,17057,29912,15556,471.3687151
Virginia,Richmond city,213735,40758,28023,644.9835135
Virginia,Roanoke city,98736,39930,23685,550.4493983
Virginia,Salem city,25165,50068,27560,31.62180323
Virginia,Staunton city,24193,40842,25182,176.5913758
Virginia,Suffolk city,86184,65499,29620,318.4490482
Virginia,Virginia Beach city,448290,66634,32269,167.4548864
Virginia,Waynesboro city,21150,45643,22156,319.804355
Virginia,Williamsburg city,14754,48639,24127,131.5270288
Virginia,Winchester city,27168,45363,26182,220.4585538
Washington,Adams,19081,46564,17564,230.7651964
Washington,Asotin,22040,44394,25132,226.1420172
Washington,Benton,184930,60251,28758,222.7811324
Washington,Chelan,74267,51837,25564,156.826693
Washington,Clallam,72397,47253,27000,272.4305786
Washington,Clark,444506,60756,28801,210.6724168
Washington,Columbia,3989,38581,24400,173.6111111
Washington,Cowlitz,102338,47452,24260,305.3210289
Washington,Douglas,39599,53636,23598,98.80671886
Washington,Ferry,7652,38125,20602,156.9448077
Washington,Franklin,86443,56980,20412,253.9301461
Washington,Garfield,2230,45855,22884,310.2836879
Washington,Grant,92070,48714,20251,293.8679553
Washington,Grays Harbor,71419,43538,22387,195.5598075
Washington,Island,79329,58815,31836,142.130176
Washington,Jefferson,30083,49279,28593,209.4693443
Washington,King,2045756,75302,41664,337.2057704
Washington,Kitsap,255441,62941,32063,268.9315189
Washington,Kittitas,42204,46458,24014,112.5344188
Washington,Klickitat,20820,48319,22456,115.0196492
Washington,Lewis,75515,44100,22480,206.4437075
Washington,Lincoln,10363,46069,24951,87.37015824
Washington,Mason,60791,50406,25015,267.7818735
Washington,Okanogan,41332,40730,22460,211.2009322
Washington,Pacific,20645,37684,21923,117.0845936
Washington,Pend Oreille,12968,40599,22008,147.3325062
Washington,Pierce,821952,59953,28824,428.3049688
Washington,San Juan,15956,55960,39266,81.88976378
Washington,Skagit,119343,54129,27794,194.383904
Washington,Skamania,11243,52374,29878,115.3095618
Washington,Snohomish,746653,70722,32542,200.8277105
Washington,Spokane,480832,50079,26093,366.5013204
Washington,Stevens,43548,41978,22221,101.3124568
Washington,Thurston,262723,61677,29741,211.1377045
Washington,Wahkiakum,4035,44485,24483,74.22068283
Washington,Walla Walla,59726,47946,23520,233.4957164
Washington,Whatcom,207100,53145,27223,207.8961779
Washington,Whitman,46737,36631,21188,107.3652566
Washington,Yakima,247408,44749,19793,359.4501384
West Virginia,Barbour,16731,37066,18039,262.3732856
West Virginia,Berkeley,108724,55239,26469,242.85688
West Virginia,Boone,24000,39958,21387,222.9194188
West Virginia,Braxton,14466,32750,19409,193.076817
West Virginia,Brooke,23665,46215,23819,105.3208072
West Virginia,Cabell,96824,38344,23908,331.5042262
West Virginia,Calhoun,7557,35568,19635,224.7488102
West Virginia,Clay,9141,31325,16827,118.9961056
West Virginia,Doddridge,8201,39974,19992,95.87727709
West Virginia,Fayette,45534,36293,19232,269.7427575
West Virginia,Gilmer,8644,37536,17115,103.7822878
West Virginia,Grant,11815,39088,20052,119.057743
West Virginia,Greenbrier,35666,39746,22340,92.58220177
West Virginia,Hampshire,23542,27995,18477,460.6525912
West Virginia,Hancock,30201,39959,23845,75.93014427
West Virginia,Hardy,13936,40303,22195,308.908046
West Virginia,Harrison,68998,43987,24415,260.9754683
West Virginia,Jackson,29256,41314,23090,54.83583522
West Virginia,Jefferson,55214,66677,30912,116.2093948
West Virginia,Kanawha,190781,45882,27642,455.3653117
West Virginia,Lewis,16434,37849,21067,127.6440554
West Virginia,Lincoln,21560,35800,19114,528.7814834
West Virginia,Logan,35760,36763,20477,397.3657154
West Virginia,McDowell,20802,24921,14874,320.9427093
West Virginia,Marion,56790,43165,23807,251.4595203
West Virginia,Marshall,32480,45182,23543,246.4647709
West Virginia,Mason,27177,36448,19694,114.2815011
West Virginia,Mercer,61891,36195,20942,366.2235416
West Virginia,Mineral,27755,31790,19111,295.9861392
West Virginia,Mingo,25931,33221,20417,281.8532819
West Virginia,Monongalia,101668,45467,26314,270.841074
West Virginia,Monroe,13525,36918,20678,170.5851813
West Virginia,Morgan,17475,39324,23456,142.8734713
West Virginia,Nicholas,25930,39171,23404,793.3756981
West Virginia,Ohio,43637,40569,27053,706.6572141
West Virginia,Pendleton,7402,36953,21979,66.92544505
West Virginia,Pleasants,7636,44288,23291,39.59350666
West Virginia,Pocahontas,8697,36827,21847,276.8485408
West Virginia,Preston,33809,45064,21097,268.7616291
West Virginia,Putnam,56596,56774,29412,321.270962
West Virginia,Raleigh,78493,41032,22405,470.6150977
West Virginia,Randolph,29365,39457,21139,435.1521333
West Virginia,Ritchie,10140,37636,19632,158.8404646
West Virginia,Roane,14636,31813,18957,204.6943231
West Virginia,Summers,13544,36651,20347,154.8330015
West Virginia,Taylor,16977,43970,22799,53.02539327
West Virginia,Tucker,6972,40533,22321,129.1618829
West Virginia,Tyler,9033,38854,21018,211.2284603
West Virginia,Upshur,24560,40330,20230,32.43462396
West Virginia,Wayne,41499,36318,19867,265.4632333
West Virginia,Webster,8927,29086,17864,326.0991791
West Virginia,Wetzel,16157,39096,21619,117.2549988
West Virginia,Wirt,5841,39352,22125,542.2809693
West Virginia,Wood,86559,41884,24364,323.4414167
West Virginia,Wyoming,22866,33730,19009,373.6044137
Wisconsin,Adams,20451,43640,22783,112.3046875
Wisconsin,Ashland,15993,39381,22196,330.9190809
Wisconsin,Barron,45686,45714,23852,100.7093441
Wisconsin,Bayfield,15050,46665,26485,125.3628926
Wisconsin,Brown,254717,53527,27876,278.09856
Wisconsin,Buffalo,13319,50196,26170,14.97342218
Wisconsin,Burnett,15334,41135,23963,221.743951
Wisconsin,Calumet,49678,67427,29479,128.9880485
Wisconsin,Chippewa,63209,52109,25651,131.4705696
Wisconsin,Clark,34518,45048,21699,288.8920988
Wisconsin,Columbia,56607,59769,28967,146.505922
Wisconsin,Crawford,16483,44459,23020,12.19735317
Wisconsin,Dane,510198,62865,34562,220.2224188
Wisconsin,Dodge,88547,53783,25372,76.97183736
Wisconsin,Door,27731,51928,30920,71.69486665
Wisconsin,Douglas,43799,47095,25191,216.4650124
Wisconsin,Dunn,44159,49788,24098,133.7201396
Wisconsin,Eau Claire,101281,49513,26034,159.7034642
Wisconsin,Florence,4476,48643,25142,243.3628319
Wisconsin,Fond du Lac,101920,55473,27474,222.0082909
Wisconsin,Forest,9150,40636,21623,76.70392286
Wisconsin,Grant,51489,49067,22937,146.8601304
Wisconsin,Green,37044,56219,28187,72.79590186
Wisconsin,Green Lake,18966,46780,25466,58.01993776
Wisconsin,Iowa,23769,55188,27664,172.638848
Wisconsin,Iron,5907,42543,25435,441.7261298
Wisconsin,Jackson,20543,47851,23299,106.5684945
Wisconsin,Jefferson,84345,56877,26935,121.8805098
Wisconsin,Juneau,26494,44961,22363,192.1121031
Wisconsin,Kenosha,167738,54918,26514,199.0975041
Wisconsin,Kewaunee,20483,56863,26655,43.89173372
Wisconsin,La Crosse,117048,50539,27550,170.5037142
Wisconsin,Lafayette,16835,51445,25258,35.7867112
Wisconsin,Langlade,19551,41775,23857,163.4738186
Wisconsin,Lincoln,28286,49721,25856,156.8818854
Wisconsin,Manitowoc,80521,48398,26096,136.3850522
Wisconsin,Marathon,135177,54083,28457,121.8467537
Wisconsin,Marinette,41287,43425,24450,52.87190579
Wisconsin,Marquette,15140,46242,24054,65.89351608
Wisconsin,Menominee,4451,35343,14482,46.32846884
Wisconsin,Milwaukee,955939,43873,24984,912.6349471
Wisconsin,Monroe,45274,50694,23709,101.5497373
Wisconsin,Oconto,37476,52765,26914,21.43737607
Wisconsin,Oneida,35653,46516,26432,173.7229959
Wisconsin,Outagamie,180430,58765,28679,161.3573983
Wisconsin,Ozaukee,87273,76433,43543,53.9894778
Wisconsin,Pepin,7372,49516,24951,81.52173913
Wisconsin,Pierce,40799,61611,29068,190.3553299
Wisconsin,Polk,43572,50714,26450,216.211243
Wisconsin,Portage,70432,51613,26071,105.1435067
Wisconsin,Price,13800,43137,25055,79.69859441
Wisconsin,Racine,194895,55584,27895,248.1529525
Wisconsin,Richland,17746,44810,23765,28.22148219
Wisconsin,Rock,160727,50324,25219,238.8965963
Wisconsin,Rusk,14357,39194,21975,131.9902744
Wisconsin,St. Croix,86118,70886,32955,68.66053765
Wisconsin,Sauk,62992,51055,26335,139.3242773
Wisconsin,Sawyer,16483,41665,25284,187.7308787
Wisconsin,Shawano,41563,47861,24638,88.85046707
Wisconsin,Sheboygan,115226,53713,27034,169.6803049
Wisconsin,Taylor,20569,45420,24300,33.9640951
Wisconsin,Trempealeau,29412,51077,25502,67.60868095
Wisconsin,Vernon,30279,47675,23985,49.45761482
Wisconsin,Vilas,21355,41061,26304,32.75926619
Wisconsin,Walworth,103039,53445,27410,117.5384914
Wisconsin,Washburn,15700,42368,25575,146.627566
Wisconsin,Washington,132921,69237,33744,89.64961315
Wisconsin,Waukesha,393873,76545,38684,61.95362111
Wisconsin,Waupaca,52125,51994,27257,109.0178828
Wisconsin,Waushara,24321,45166,23977,110.9786674
Wisconsin,Winnebago,169004,52018,27770,189.3347332
Wisconsin,Wood,74012,48961,26516,40.56301464
Wyoming,Albany,37565,42834,24946,117.5778954
Wyoming,Big Horn,11895,51679,23812,125.0625313
Wyoming,Campbell,48013,80060,33925,128.6947858
Wyoming,Carbon,15739,56825,26706,247.6504953
Wyoming,Converse,14101,62307,30249,237.5462866
Wyoming,Crook,7229,60445,32083,83.51893096
Wyoming,Fremont,40755,52773,25293,163.422606
Wyoming,Goshen,13544,42689,25105,271.8189833
Wyoming,Hot Springs,4809,45278,27259,144.4192284
Wyoming,Johnson,8600,54065,30144,162.2624015
Wyoming,Laramie,95431,60706,30047,236.9297248
Wyoming,Lincoln,18316,66647,29915,59.89980396
Wyoming,Natrona,80011,56871,30783,187.7168933
Wyoming,Niobrara,2516,40398,25272,118.0637544
Wyoming,Park,28985,56363,29411,246.3475553
Wyoming,Platte,8750,38500,25899,45.63605248
Wyoming,Sheridan,29738,55455,29892,93.88412017
Wyoming,Sublette,10117,81772,33193,119.510009
Wyoming,Sweetwater,44772,69022,30568,433.2736477
Wyoming,Teton,22311,75325,44231,179.6299623
Wyoming,Uinta,20930,56569,25772,33.22889965
Wyoming,Washakie,8400,47652,27394,59.08070424
Wyoming,Weston,7152,57738,30245,69.85191394
